message_id,is_attack,attack_type,confidence,threat_level,processing_time_ms,detector_id,timestamp
MSG_001153,1,EXPLOITATION,0.762374144998009,4,0.1494,3,25
MSG_001153,0,NORMAL,0.561850034955382,0,0.177,14,25
MSG_001155,1,EXPLOITATION,0.760789994855082,4,0.1441,6,25
MSG_001155,0,NORMAL,0.526646115750077,0,0.2124,14,25
MSG_001155,1,EXPLOITATION,0.716476080506276,4,0.1384,15,25
MSG_001156,1,EXPLOITATION,0.807730217358973,4,0.1485,6,25
MSG_001156,0,NORMAL,0.515936675125483,0,0.135,7,25
MSG_001157,0,NORMAL,0.515551023280326,0,0.1514,5,25
MSG_001157,1,EXPLOITATION,0.905517062069278,4,0.1626,10,25
MSG_001159,0,NORMAL,0.606434949078524,0,0.152,2,25
MSG_001160,0,NORMAL,0.49969243625061,0,0.1396,2,25
MSG_001160,1,EXPLOITATION,0.888135066265064,4,0.1321,3,25
MSG_001160,0,NORMAL,0.462742362575438,0,0.1462,14,25
MSG_001144,1,EXPLOITATION,0.801654045181997,4,0.8338,13,26
MSG_001145,1,EXPLOITATION,0.775321473772212,4,0.2154,3,26
MSG_001145,1,EXPLOITATION,0.779100231324801,4,0.1672,5,26
MSG_001146,1,EXPLOITATION,0.763092804418085,4,0.1599,5,26
MSG_001147,0,NORMAL,0.612910722990815,0,0.1764,4,26
MSG_001149,1,EXPLOITATION,0.829672774147969,4,0.1545,5,26
MSG_001149,0,NORMAL,0.507833396051129,0,0.1472,7,26
MSG_001152,0,NORMAL,0.480216790986299,0,0.1594,2,26
MSG_001152,1,EXPLOITATION,0.735730802320472,4,0.1373,4,26
MSG_001153,0,NORMAL,0.563237428617457,0,0.1531,2,26
MSG_001153,1,EXPLOITATION,0.700029301191227,4,0.1619,3,26
MSG_001153,0,NORMAL,0.455068105672957,0,0.1413,14,26
MSG_001155,1,EXPLOITATION,0.683294671850797,4,0.1352,6,26
MSG_001155,0,NORMAL,0.476775600504224,0,0.1347,14,26
MSG_001155,1,EXPLOITATION,0.764504639039629,4,0.1212,15,26
MSG_001156,1,EXPLOITATION,0.730469790514785,4,0.1323,6,26
MSG_001156,0,NORMAL,0.481733045626457,0,0.13,7,26
MSG_001156,1,EXPLOITATION,0.721845251269709,4,0.1287,10,26
MSG_001157,0,NORMAL,0.53026631964135,0,0.1644,5,26
MSG_001157,1,EXPLOITATION,0.787570639069311,4,0.1297,10,26
MSG_001159,0,NORMAL,0.50438446567673,0,0.1444,2,26
MSG_001159,1,EXPLOITATION,0.643157471167083,4,0.1313,4,26
MSG_001160,0,NORMAL,0.489315185602508,0,0.1417,2,26
MSG_001160,1,EXPLOITATION,0.802799015671548,4,0.1317,3,26
MSG_001160,0,NORMAL,0.514612996752906,0,0.1318,14,26
MSG_001144,0,NORMAL,0.563401956588258,0,0.343,8,27
MSG_001144,1,EXPLOITATION,0.844802841792109,4,0.1705,13,27
MSG_001145,1,EXPLOITATION,0.70592255281656,4,0.1714,3,27
MSG_001145,1,EXPLOITATION,0.764966207415158,4,0.1622,5,27
MSG_001146,1,EXPLOITATION,0.703177858565642,4,0.1799,5,27
MSG_001147,0,NORMAL,0.565233336346634,0,0.1577,4,27
MSG_001149,1,EXPLOITATION,0.718541058695136,4,0.1516,5,27
MSG_001149,0,NORMAL,0.461662181209255,0,0.1392,7,27
MSG_001152,0,NORMAL,0.548389411269142,0,0.1652,2,27
MSG_001152,1,EXPLOITATION,0.70735426915343,4,0.1427,4,27
MSG_001153,0,NORMAL,0.529561816542209,0,0.1852,2,27
MSG_001153,1,EXPLOITATION,0.704703602016468,4,0.1441,3,27
MSG_001153,0,NORMAL,0.473710374753853,0,0.1417,14,27
MSG_001155,1,EXPLOITATION,0.664625442016642,4,0.1349,6,27
MSG_001155,0,NORMAL,0.524731618033712,0,0.1723,14,27
MSG_001155,1,EXPLOITATION,0.72961149205523,4,0.1338,15,27
MSG_001156,1,EXPLOITATION,0.793496720511277,4,0.1367,6,27
MSG_001156,0,NORMAL,0.567325873497471,0,0.1544,7,27
MSG_001156,1,EXPLOITATION,0.717964299909642,4,0.1363,10,27
MSG_001157,0,NORMAL,0.549875029987098,0,0.143,5,27
MSG_001157,1,EXPLOITATION,0.731096440232632,4,0.1309,10,27
MSG_001159,0,NORMAL,0.488430469822793,0,0.147,2,27
MSG_001159,1,EXPLOITATION,0.825291452220962,4,0.1318,4,27
MSG_001160,0,NORMAL,0.470767949795139,0,0.1418,2,27
MSG_001160,1,EXPLOITATION,0.743544995329785,4,0.1289,3,27
MSG_001160,0,NORMAL,0.485860973044533,0,0.411,14,27
MSG_001144,0,NORMAL,0.416133022961152,0,0.3815,8,28
MSG_001144,1,EXPLOITATION,0.767869745678986,4,0.1724,13,28
MSG_001145,1,EXPLOITATION,0.72273531190856,4,0.1704,3,28
MSG_001145,1,EXPLOITATION,0.810516515507034,4,0.1602,5,28
MSG_001146,1,EXPLOITATION,0.712567491422075,4,0.1692,5,28
MSG_001146,0,NORMAL,0.515024794166695,0,0.1542,10,28
MSG_001147,1,EXPLOITATION,0.711203505690042,4,0.1651,4,28
MSG_001149,1,EXPLOITATION,0.7374517062935,4,0.1924,5,28
MSG_001149,0,NORMAL,0.499717659581863,0,0.1444,7,28
MSG_001152,0,NORMAL,0.536493454382241,0,0.1539,2,28
MSG_001152,1,EXPLOITATION,0.719746639299809,4,0.1615,4,28
MSG_001153,0,NORMAL,0.507858883481883,0,0.1553,2,28
MSG_001153,0,NORMAL,0.431730233101066,0,0.1394,14,28
MSG_001155,1,EXPLOITATION,0.74302311015975,4,0.2008,6,28
MSG_001155,0,NORMAL,0.452658583856436,0,0.1498,14,28
MSG_001155,1,EXPLOITATION,0.777112436318621,4,0.1229,15,28
MSG_001156,1,EXPLOITATION,0.695675860994407,4,0.1384,6,28
MSG_001156,0,NORMAL,0.474674404605534,0,0.2696,7,28
MSG_001156,1,EXPLOITATION,0.789503527125246,4,0.1556,10,28
MSG_001157,0,NORMAL,0.519848236145678,0,0.1582,5,28
MSG_001157,1,EXPLOITATION,0.789245983829093,4,0.138,10,28
MSG_001159,0,NORMAL,0.503513131121843,0,0.1557,2,28
MSG_001159,1,EXPLOITATION,0.720741720320472,4,0.1358,4,28
MSG_001160,0,NORMAL,0.56559050644563,0,0.1801,2,28
MSG_001160,1,EXPLOITATION,0.806106224113835,4,0.1454,3,28
MSG_001160,0,NORMAL,0.495641445936804,0,0.1408,14,28
MSG_001144,0,NORMAL,0.504519298651999,0,0.4014,8,29
MSG_001145,1,EXPLOITATION,0.803190276122593,4,0.1932,3,29
MSG_001145,1,EXPLOITATION,0.762521286603348,4,0.1896,5,29
MSG_001146,1,EXPLOITATION,0.741272813064987,4,0.2058,5,29
MSG_001146,1,EXPLOITATION,0.683705942254635,4,0.152,10,29
MSG_001147,1,EXPLOITATION,0.754003633758974,4,0.159,4,29
MSG_001149,0,NORMAL,0.468953799238916,0,0.1509,7,29
MSG_001153,0,NORMAL,0.563413419890376,0,0.1978,2,29
MSG_001153,1,EXPLOITATION,0.75164552274777,4,0.4462,3,29
MSG_001153,0,NORMAL,0.560403031480429,0,0.1762,14,29
MSG_001155,1,EXPLOITATION,0.764706009170978,4,0.151,6,29
MSG_001155,0,NORMAL,0.513499430142117,0,0.148,14,29
MSG_001155,0,NORMAL,0.47916514300378,0,0.1252,15,29
MSG_001156,1,EXPLOITATION,0.691719670206031,4,0.1313,6,29
MSG_001156,0,NORMAL,0.547240140342619,0,0.1761,7,29
MSG_001156,1,EXPLOITATION,0.737479611026588,4,0.1396,10,29
MSG_001157,0,NORMAL,0.485422916290384,0,0.147,5,29
MSG_001157,1,EXPLOITATION,0.78199525847602,4,0.1307,10,29
